country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Czechia,CZ,2021-45,50-64yr,10239.0,1986281.0,895.442286363309,TESSy COVID-19
Czechia,CZ,2021-46,50-64yr,13668.0,1986281.0,1203.60613629189,TESSy COVID-19
Czechia,CZ,2021-47,50-64yr,17268.0,1986281.0,1557.48355846932,TESSy COVID-19
Czechia,CZ,2021-48,50-64yr,16571.0,1986281.0,1703.63609177151,TESSy COVID-19
Czechia,CZ,2021-49,50-64yr,13461.0,1986281.0,1511.97136759603,TESSy COVID-19
Czechia,CZ,2021-50,50-64yr,9977.0,1986281.0,1179.99417000918,TESSy COVID-19
Czechia,CZ,2021-51,50-64yr,6034.0,1986281.0,806.079300964969,TESSy COVID-19
Czechia,CZ,2021-52,50-64yr,5972.0,1986281.0,604.446198699983,TESSy COVID-19
Czechia,CZ,2022-01,50-64yr,6815.0,1986281.0,643.765912275252,TESSy COVID-19
Czechia,CZ,2022-02,50-64yr,8358.0,1986281.0,763.889902788176,TESSy COVID-19
Czechia,CZ,2022-03,50-64yr,18705.0,1986281.0,1362.49604159734,TESSy COVID-19
Czechia,CZ,2022-04,50-64yr,33031.0,1986281.0,2604.66671130621,TESSy COVID-19
Czechia,CZ,2022-05,50-64yr,35903.0,1986281.0,3470.50593546432,TESSy COVID-19
Czechia,CZ,2022-06,50-64yr,28749.0,1986281.0,3254.9271729428,TESSy COVID-19
Czechia,CZ,2022-07,50-64yr,19911.0,1986281.0,2449.80443351167,TESSy COVID-19
Czechia,CZ,2022-08,50-64yr,13278.0,1986281.0,1670.91161824535,TESSy COVID-19
Czechia,CZ,2022-09,50-64yr,11008.0,1986281.0,1222.68702162484,TESSy COVID-19
Czechia,CZ,2022-10,50-64yr,11559.0,1986281.0,1136.14337548413,TESSy COVID-19
Czechia,CZ,2022-11,50-64yr,12011.0,1986281.0,1186.63975540218,TESSy COVID-19
Czechia,CZ,2022-12,50-64yr,11527.0,1986281.0,1185.02870439782,TESSy COVID-19
Czechia,CZ,2022-13,50-64yr,9965.0,1986281.0,1082.02213080627,TESSy COVID-19
Czechia,CZ,2022-14,50-64yr,7542.0,1986281.0,881.395935419007,TESSy COVID-19
Czechia,CZ,2022-15,50-64yr,4370.0,1986281.0,599.713736374662,TESSy COVID-19
Czechia,CZ,2022-16,50-64yr,3247.0,1986281.0,383.480484382623,TESSy COVID-19
Czechia,CZ,2022-17,50-64yr,2974.0,1986281.0,313.198384317224,TESSy COVID-19
Czechia,CZ,2022-18,50-64yr,1491.0,1986281.0,224.791960452726,TESSy COVID-19
Czechia,CZ,2022-19,50-64yr,804.0,1986281.0,115.542564219262,TESSy COVID-19
Czechia,CZ,2022-20,50-64yr,508.0,1986281.0,66.053091178942,TESSy COVID-19
Czechia,CZ,2022-21,50-64yr,362.0,1986281.0,43.8004491811582,TESSy COVID-19
Czechia,CZ,2022-22,50-64yr,327.0,1986281.0,34.6879419377218,TESSy COVID-19
Czechia,CZ,2022-23,50-64yr,468.0,1986281.0,40.024548389679,TESSy COVID-19
Czechia,CZ,2022-24,50-64yr,541.0,1986281.0,50.7984519813662,TESSy COVID-19
Czechia,CZ,2022-25,50-64yr,790.0,1986281.0,67.0096527127833,TESSy COVID-19
Czechia,CZ,2022-26,50-64yr,1477.0,1986281.0,114.132894590443,TESSy COVID-19
Czechia,CZ,2022-27,50-64yr,1365.0,1986281.0,143.081467325117,TESSy COVID-19
Czechia,CZ,2022-28,50-64yr,2550.0,1986281.0,197.102021315212,TESSy COVID-19
Czechia,CZ,2022-29,50-64yr,3617.0,1986281.0,310.479735747359,TESSy COVID-19
Czechia,CZ,2022-30,50-64yr,3791.0,1986281.0,372.958307510367,TESSy COVID-19
Czechia,CZ,2022-31,50-64yr,3340.0,1986281.0,359.012647253838,TESSy COVID-19
Czechia,CZ,2022-32,50-64yr,2906.0,1986281.0,314.457017914384,TESSy COVID-19
Czechia,CZ,2022-33,50-64yr,2967.0,1986281.0,295.678204644761,TESSy COVID-19
Czechia,CZ,2022-34,50-64yr,2478.0,1986281.0,274.130397461386,TESSy COVID-19
Czechia,CZ,2020-01,65-79yr,0.0,1710796.0,,TESSy COVID-19
Czechia,CZ,2020-02,65-79yr,0.0,1710796.0,0.0,TESSy COVID-19
Czechia,CZ,2020-03,65-79yr,0.0,1710796.0,0.0,TESSy COVID-19
Czechia,CZ,2020-04,65-79yr,0.0,1710796.0,0.0,TESSy COVID-19
Czechia,CZ,2020-05,65-79yr,0.0,1710796.0,0.0,TESSy COVID-19
Czechia,CZ,2020-06,65-79yr,0.0,1710796.0,0.0,TESSy COVID-19
Czechia,CZ,2020-07,65-79yr,0.0,1710796.0,0.0,TESSy COVID-19
Czechia,CZ,2020-08,65-79yr,0.0,1710796.0,0.0,TESSy COVID-19
Czechia,CZ,2020-09,65-79yr,1.0,1710796.0,0.0584523227784026,TESSy COVID-19
Czechia,CZ,2020-10,65-79yr,3.0,1710796.0,0.23380929111361,TESSy COVID-19
Czechia,CZ,2020-11,65-79yr,29.0,1710796.0,1.87047432890888,TESSy COVID-19
Czechia,CZ,2020-12,65-79yr,78.0,1710796.0,6.25439853728908,TESSy COVID-19
Czechia,CZ,2020-13,65-79yr,202.0,1710796.0,16.3666503779527,TESSy COVID-19
Czechia,CZ,2020-14,65-79yr,257.0,1710796.0,26.8296161552868,TESSy COVID-19
Czechia,CZ,2020-15,65-79yr,223.0,1710796.0,28.0571149336332,TESSy COVID-19
Czechia,CZ,2020-16,65-79yr,108.0,1710796.0,19.3477188396513,TESSy COVID-19
Czechia,CZ,2020-17,65-79yr,108.0,1710796.0,12.625701720135,TESSy COVID-19
Czechia,CZ,2020-18,65-79yr,53.0,1710796.0,9.41082396732281,TESSy COVID-19
Czechia,CZ,2020-19,65-79yr,40.0,1710796.0,5.43606601839144,TESSy COVID-19
Czechia,CZ,2020-20,65-79yr,34.0,1710796.0,4.32547188560179,TESSy COVID-19
Czechia,CZ,2020-21,65-79yr,31.0,1710796.0,3.79940098059617,TESSy COVID-19
Czechia,CZ,2020-22,65-79yr,26.0,1710796.0,3.33178239836895,TESSy COVID-19
Czechia,CZ,2020-23,65-79yr,35.0,1710796.0,3.56559168948256,TESSy COVID-19
Czechia,CZ,2020-24,65-79yr,26.0,1710796.0,3.56559168948256,TESSy COVID-19
Czechia,CZ,2020-25,65-79yr,39.0,1710796.0,3.79940098059617,TESSy COVID-19
Czechia,CZ,2020-26,65-79yr,35.0,1710796.0,4.32547188560179,TESSy COVID-19
Czechia,CZ,2020-27,65-79yr,44.0,1710796.0,4.6177334994938,TESSy COVID-19
Czechia,CZ,2020-28,65-79yr,46.0,1710796.0,5.26070905005623,TESSy COVID-19
Czechia,CZ,2020-29,65-79yr,55.0,1710796.0,5.90368460061866,TESSy COVID-19
Czechia,CZ,2020-30,65-79yr,111.0,1710796.0,9.70308558121483,TESSy COVID-19
Czechia,CZ,2020-31,65-79yr,94.0,1710796.0,11.9827261695725,TESSy COVID-19
Czechia,CZ,2020-32,65-79yr,112.0,1710796.0,12.0411784923509,TESSy COVID-19
Czechia,CZ,2020-33,65-79yr,107.0,1710796.0,12.8010586884702,TESSy COVID-19
Czechia,CZ,2020-34,65-79yr,163.0,1710796.0,15.7821271501687,TESSy COVID-19
Czechia,CZ,2020-35,65-79yr,202.0,1710796.0,21.3350978141169,TESSy COVID-19
Czechia,CZ,2020-36,65-79yr,281.0,1710796.0,28.2324719019684,TESSy COVID-19
Czechia,CZ,2020-37,65-79yr,570.0,1710796.0,49.7429266844206,TESSy COVID-19
Czechia,CZ,2020-38,65-79yr,872.0,1710796.0,84.2882494464565,TESSy COVID-19
Czechia,CZ,2020-39,65-79yr,1243.0,1710796.0,123.626662676321,TESSy COVID-19
Czechia,CZ,2020-40,65-79yr,1835.0,1710796.0,179.916249511923,TESSy COVID-19
Czechia,CZ,2020-41,65-79yr,3551.0,1710796.0,314.824210484476,TESSy COVID-19
Czechia,CZ,2020-42,65-79yr,5573.0,1710796.0,533.318993030145,TESSy COVID-19
Czechia,CZ,2020-43,65-79yr,8633.0,1710796.0,830.373697389987,TESSy COVID-19
Czechia,CZ,2020-44,65-79yr,9221.0,1710796.0,1043.6077708856,TESSy COVID-19
Czechia,CZ,2020-45,65-79yr,9207.0,1710796.0,1077.1594041604,TESSy COVID-19
Czechia,CZ,2020-46,65-79yr,6197.0,1710796.0,900.399580078513,TESSy COVID-19
Czechia,CZ,2020-47,65-79yr,4167.0,1710796.0,605.799873275364,TESSy COVID-19
Czechia,CZ,2020-48,65-79yr,3665.0,1710796.0,457.798592000449,TESSy COVID-19
Czechia,CZ,2020-49,65-79yr,3412.0,1710796.0,413.667088302755,TESSy COVID-19
Czechia,CZ,2020-50,65-79yr,4055.0,1710796.0,436.463494186332,TESSy COVID-19
Czechia,CZ,2020-51,65-79yr,5401.0,1710796.0,552.725164192575,TESSy COVID-19
Czechia,CZ,2020-52,65-79yr,5618.0,1710796.0,644.086144695218,TESSy COVID-19
Czechia,CZ,2020-53,65-79yr,9531.0,1710796.0,885.494237770021,TESSy COVID-19
Czechia,CZ,2021-01,65-79yr,12696.0,1710796.0,1299.21977839555,TESSy COVID-19
Czechia,CZ,2021-02,65-79yr,7781.0,1710796.0,1196.92821353335,TESSy COVID-19
Czechia,CZ,2021-03,65-79yr,6026.0,1710796.0,807.051220601404,TESSy COVID-19
Czechia,CZ,2021-04,65-79yr,5720.0,1710796.0,686.580983355117,TESSy COVID-19
Czechia,CZ,2021-05,65-79yr,5992.0,1710796.0,684.593604380651,TESSy COVID-19
Czechia,CZ,2021-06,65-79yr,6055.0,1710796.0,704.175132511416,TESSy COVID-19
Czechia,CZ,2021-07,65-79yr,7287.0,1710796.0,779.870890509447,TESSy COVID-19
Czechia,CZ,2021-08,65-79yr,9096.0,1710796.0,957.624404078569,TESSy COVID-19
Czechia,CZ,2021-09,65-79yr,9931.0,1710796.0,1112.17234550467,TESSy COVID-19
Czechia,CZ,2021-10,65-79yr,8957.0,1710796.0,1104.04747263847,TESSy COVID-19
Czechia,CZ,2021-11,65-79yr,8005.0,1710796.0,991.468298967264,TESSy COVID-19
Czechia,CZ,2021-12,65-79yr,6287.0,1710796.0,835.40059714893,TESSy COVID-19
Czechia,CZ,2021-13,65-79yr,4818.0,1710796.0,649.113044454161,TESSy COVID-19
Czechia,CZ,2021-14,65-79yr,3436.0,1710796.0,482.465472212935,TESSy COVID-19
Czechia,CZ,2021-15,65-79yr,2680.0,1710796.0,357.49440611271,TESSy COVID-19
Czechia,CZ,2021-16,65-79yr,1959.0,1710796.0,271.16032536901,TESSy COVID-19
Czechia,CZ,2021-17,65-79yr,1582.0,1710796.0,206.979674958324,TESSy COVID-19
Czechia,CZ,2021-18,65-79yr,1168.0,1710796.0,160.743887640607,TESSy COVID-19
Czechia,CZ,2021-19,65-79yr,766.0,1710796.0,113.046792253431,TESSy COVID-19
Czechia,CZ,2021-20,65-79yr,424.0,1710796.0,69.5582641062991,TESSy COVID-19
Czechia,CZ,2021-21,65-79yr,267.0,1710796.0,40.3905550398762,TESSy COVID-19
Czechia,CZ,2021-22,65-79yr,167.0,1710796.0,25.3683080858267,TESSy COVID-19
Czechia,CZ,2021-23,65-79yr,79.0,1710796.0,14.379271403487,TESSy COVID-19
Czechia,CZ,2021-24,65-79yr,59.0,1710796.0,8.06642054341955,TESSy COVID-19
Czechia,CZ,2021-25,65-79yr,30.0,1710796.0,5.20225672727783,TESSy COVID-19
Czechia,CZ,2021-26,65-79yr,24.0,1710796.0,3.15642543003374,TESSy COVID-19
Czechia,CZ,2021-27,65-79yr,25.0,1710796.0,2.86416381614173,TESSy COVID-19
Czechia,CZ,2021-28,65-79yr,68.0,1710796.0,5.43606601839144,TESSy COVID-19
Czechia,CZ,2021-29,65-79yr,35.0,1710796.0,6.02058924617546,TESSy COVID-19
Czechia,CZ,2021-30,65-79yr,42.0,1710796.0,4.500828853937,TESSy COVID-19
Czechia,CZ,2021-31,65-79yr,41.0,1710796.0,4.85154279060741,TESSy COVID-19
Czechia,CZ,2021-32,65-79yr,50.0,1710796.0,5.31916137283463,TESSy COVID-19
Czechia,CZ,2021-33,65-79yr,53.0,1710796.0,6.02058924617546,TESSy COVID-19
Czechia,CZ,2021-34,65-79yr,54.0,1710796.0,6.25439853728908,TESSy COVID-19
Czechia,CZ,2021-35,65-79yr,85.0,1710796.0,8.12487286619796,TESSy COVID-19
Czechia,CZ,2021-36,65-79yr,129.0,1710796.0,12.5087970745782,TESSy COVID-19
Czechia,CZ,2021-37,65-79yr,200.0,1710796.0,19.2308141940945,TESSy COVID-19
Czechia,CZ,2021-38,65-79yr,175.0,1710796.0,21.919621041901,TESSy COVID-19
Czechia,CZ,2021-39,65-79yr,284.0,1710796.0,26.8296161552868,TESSy COVID-19
Czechia,CZ,2021-40,65-79yr,400.0,1710796.0,39.9813887804274,TESSy COVID-19
Czechia,CZ,2021-41,65-79yr,583.0,1710796.0,57.4586332911697,TESSy COVID-19
Czechia,CZ,2021-42,65-79yr,1419.0,1710796.0,117.021550202362,TESSy COVID-19
Czechia,CZ,2021-43,65-79yr,2417.0,1710796.0,224.223110177952,TESSy COVID-19
Czechia,CZ,2021-44,65-79yr,4418.0,1710796.0,399.521626190382,TESSy COVID-19
Czechia,CZ,2021-45,65-79yr,5831.0,1710796.0,599.077856155848,TESSy COVID-19
Czechia,CZ,2021-46,65-79yr,7506.0,1710796.0,779.578628895555,TESSy COVID-19
Czechia,CZ,2021-47,65-79yr,9431.0,1710796.0,990.006990897804,TESSy COVID-19
Czechia,CZ,2021-48,65-79yr,8833.0,1710796.0,1067.57322322474,TESSy COVID-19
Czechia,CZ,2021-49,65-79yr,7210.0,1710796.0,937.750614333912,TESSy COVID-19
Czechia,CZ,2021-50,65-79yr,5210.0,1710796.0,725.97784890776,TESSy COVID-19
Czechia,CZ,2021-51,65-79yr,3047.0,1710796.0,482.64082918127,TESSy COVID-19
Czechia,CZ,2021-52,65-79yr,2867.0,1710796.0,345.687036911473,TESSy COVID-19
Czechia,CZ,2022-01,65-79yr,3038.0,1710796.0,345.160966006467,TESSy COVID-19
Czechia,CZ,2022-02,65-79yr,2535.0,1710796.0,325.754794844038,TESSy COVID-19
Czechia,CZ,2022-03,65-79yr,5528.0,1710796.0,471.30107856226,TESSy COVID-19
Czechia,CZ,2022-04,65-79yr,10266.0,1710796.0,923.19598596209,TESSy COVID-19
Czechia,CZ,2022-05,65-79yr,12399.0,1710796.0,1324.82189577249,TESSy COVID-19
Czechia,CZ,2022-06,65-79yr,11056.0,1710796.0,1370.99923076743,TESSy COVID-19
Czechia,CZ,2022-07,65-79yr,8945.0,1710796.0,1169.10490789083,TESSy COVID-19
Czechia,CZ,2022-08,65-79yr,6747.0,1710796.0,917.233849038693,TESSy COVID-19
Czechia,CZ,2022-09,65-79yr,5624.0,1710796.0,723.113685091618,TESSy COVID-19
Czechia,CZ,2022-10,65-79yr,6268.0,1710796.0,695.115022480763,TESSy COVID-19
Czechia,CZ,2022-11,65-79yr,7071.0,1710796.0,779.695533541112,TESSy COVID-19
Czechia,CZ,2022-12,65-79yr,7199.0,1710796.0,834.114646047805,TESSy COVID-19
Czechia,CZ,2022-13,65-79yr,6790.0,1710796.0,817.689543347074,TESSy COVID-19
Czechia,CZ,2022-14,65-79yr,5294.0,1710796.0,706.337868454217,TESSy COVID-19
Czechia,CZ,2022-15,65-79yr,3521.0,1710796.0,515.257225291619,TESSy COVID-19
Czechia,CZ,2022-16,65-79yr,2777.0,1710796.0,368.132728858379,TESSy COVID-19
Czechia,CZ,2022-17,65-79yr,2403.0,1710796.0,302.783031992125,TESSy COVID-19
Czechia,CZ,2022-18,65-79yr,1362.0,1710796.0,220.072995260686,TESSy COVID-19
Czechia,CZ,2022-19,65-79yr,734.0,1710796.0,122.516068543532,TESSy COVID-19
Czechia,CZ,2022-20,65-79yr,482.0,1710796.0,71.0780244985375,TESSy COVID-19
Czechia,CZ,2022-21,65-79yr,368.0,1710796.0,49.6844743616422,TESSy COVID-19
Czechia,CZ,2022-22,65-79yr,312.0,1710796.0,39.7475794893137,TESSy COVID-19
Czechia,CZ,2022-23,65-79yr,452.0,1710796.0,44.6575746026996,TESSy COVID-19
Czechia,CZ,2022-24,65-79yr,547.0,1710796.0,58.3938704556242,TESSy COVID-19
Czechia,CZ,2022-25,65-79yr,789.0,1710796.0,78.0923032319458,TESSy COVID-19
Czechia,CZ,2022-26,65-79yr,1315.0,1710796.0,122.983687125759,TESSy COVID-19
Czechia,CZ,2022-27,65-79yr,1374.0,1710796.0,157.178295951125,TESSy COVID-19
Czechia,CZ,2022-28,65-79yr,2202.0,1710796.0,209.025506255568,TESSy COVID-19
Czechia,CZ,2022-29,65-79yr,3359.0,1710796.0,325.053366970697,TESSy COVID-19
Czechia,CZ,2022-30,65-79yr,3619.0,1710796.0,407.880308347693,TESSy COVID-19
Czechia,CZ,2022-31,65-79yr,3312.0,1710796.0,405.133049177108,TESSy COVID-19
Czechia,CZ,2022-32,65-79yr,2739.0,1710796.0,353.695005132114,TESSy COVID-19
Czechia,CZ,2022-33,65-79yr,2807.0,1710796.0,324.176582129021,TESSy COVID-19
Czechia,CZ,2022-34,65-79yr,2257.0,1710796.0,296.002562549831,TESSy COVID-19
Czechia,CZ,2020-01,80+yr,0.0,447526.0,,TESSy COVID-19
Czechia,CZ,2020-02,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-03,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-04,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-05,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-06,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-07,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-08,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-09,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-10,80+yr,0.0,447526.0,0.0,TESSy COVID-19
Czechia,CZ,2020-11,80+yr,9.0,447526.0,2.01105634086064,TESSy COVID-19
Czechia,CZ,2020-12,80+yr,15.0,447526.0,5.36281690896171,TESSy COVID-19
Czechia,CZ,2020-13,80+yr,118.0,447526.0,29.7189437038295,TESSy COVID-19
Czechia,CZ,2020-14,80+yr,115.0,447526.0,52.0640141578366,TESSy COVID-19
Czechia,CZ,2020-15,80+yr,130.0,447526.0,54.7454226123175,TESSy COVID-19
Czechia,CZ,2020-16,80+yr,77.0,447526.0,46.2542958397948,TESSy COVID-19
Czechia,CZ,2020-17,80+yr,97.0,447526.0,38.8804225899724,TESSy COVID-19
Czechia,CZ,2020-18,80+yr,41.0,447526.0,30.8361972265299,TESSy COVID-19
Czechia,CZ,2020-19,80+yr,17.0,447526.0,12.9601408633241,TESSy COVID-19
Czechia,CZ,2020-20,80+yr,8.0,447526.0,5.58626761350179,TESSy COVID-19
Czechia,CZ,2020-21,80+yr,8.0,447526.0,3.57521127264114,TESSy COVID-19
Czechia,CZ,2020-22,80+yr,19.0,447526.0,6.03316902258193,TESSy COVID-19
Czechia,CZ,2020-23,80+yr,26.0,447526.0,10.0552817043032,TESSy COVID-19
Czechia,CZ,2020-24,80+yr,19.0,447526.0,10.0552817043032,TESSy COVID-19
Czechia,CZ,2020-25,80+yr,38.0,447526.0,12.7366901587841,TESSy COVID-19
Czechia,CZ,2020-26,80+yr,16.0,447526.0,12.0663380451639,TESSy COVID-19
Czechia,CZ,2020-27,80+yr,18.0,447526.0,7.59732395436243,TESSy COVID-19
Czechia,CZ,2020-28,80+yr,11.0,447526.0,6.48007043166207,TESSy COVID-19
Czechia,CZ,2020-29,80+yr,18.0,447526.0,6.48007043166207,TESSy COVID-19
Czechia,CZ,2020-30,80+yr,72.0,447526.0,20.1105634086064,TESSy COVID-19
Czechia,CZ,2020-31,80+yr,35.0,447526.0,23.9092253857876,TESSy COVID-19
Czechia,CZ,2020-32,80+yr,60.0,447526.0,21.2278169313068,TESSy COVID-19
Czechia,CZ,2020-33,80+yr,46.0,447526.0,23.6857746812476,TESSy COVID-19
Czechia,CZ,2020-34,80+yr,57.0,447526.0,23.0154225676274,TESSy COVID-19
Czechia,CZ,2020-35,80+yr,56.0,447526.0,25.2499296130281,TESSy COVID-19
Czechia,CZ,2020-36,80+yr,86.0,447526.0,31.7300000446901,TESSy COVID-19
Czechia,CZ,2020-37,80+yr,216.0,447526.0,67.4821127711016,TESSy COVID-19
Czechia,CZ,2020-38,80+yr,257.0,447526.0,105.692183247454,TESSy COVID-19
Czechia,CZ,2020-39,80+yr,335.0,447526.0,132.282817087722,TESSy COVID-19
Czechia,CZ,2020-40,80+yr,620.0,447526.0,213.395422835768,TESSy COVID-19
Czechia,CZ,2020-41,80+yr,1234.0,447526.0,414.277606217292,TESSy COVID-19
Czechia,CZ,2020-42,80+yr,2214.0,447526.0,770.458029254166,TESSy COVID-19
Czechia,CZ,2020-43,80+yr,3457.0,447526.0,1267.18894544675,TESSy COVID-19
Czechia,CZ,2020-44,80+yr,4314.0,447526.0,1736.4354249809,TESSy COVID-19
Czechia,CZ,2020-45,80+yr,4189.0,447526.0,1900.00134070423,TESSy COVID-19
Czechia,CZ,2020-46,80+yr,3247.0,447526.0,1661.57943895997,TESSy COVID-19
Czechia,CZ,2020-47,80+yr,2370.0,447526.0,1255.12260740158,TESSy COVID-19
Czechia,CZ,2020-48,80+yr,2034.0,447526.0,984.076902794475,TESSy COVID-19
Czechia,CZ,2020-49,80+yr,1780.0,447526.0,852.240987115832,TESSy COVID-19
Czechia,CZ,2020-50,80+yr,1929.0,447526.0,828.778663139125,TESSy COVID-19
Czechia,CZ,2020-51,80+yr,1909.0,447526.0,857.603804024794,TESSy COVID-19
Czechia,CZ,2020-52,80+yr,1981.0,447526.0,869.223240660878,TESSy COVID-19
Czechia,CZ,2020-53,80+yr,2951.0,447526.0,1102.05887479163,TESSy COVID-19
Czechia,CZ,2021-01,80+yr,4108.0,447526.0,1577.33852334836,TESSy COVID-19
Czechia,CZ,2021-02,80+yr,2823.0,447526.0,1548.73683316724,TESSy COVID-19
Czechia,CZ,2021-03,80+yr,2337.0,447526.0,1153.00563542677,TESSy COVID-19
Czechia,CZ,2021-04,80+yr,2150.0,447526.0,1002.6233112713,TESSy COVID-19
Czechia,CZ,2021-05,80+yr,2044.0,447526.0,937.15225484106,TESSy COVID-19
Czechia,CZ,2021-06,80+yr,1815.0,447526.0,862.296268820136,TESSy COVID-19
Czechia,CZ,2021-07,80+yr,2080.0,447526.0,870.340494183578,TESSy COVID-19
Czechia,CZ,2021-08,80+yr,2377.0,447526.0,995.919790135098,TESSy COVID-19
Czechia,CZ,2021-09,80+yr,2376.0,447526.0,1062.06119867896,TESSy COVID-19
Czechia,CZ,2021-10,80+yr,2002.0,447526.0,978.267184476433,TESSy COVID-19
Czechia,CZ,2021-11,80+yr,1764.0,447526.0,841.515353297909,TESSy COVID-19
Czechia,CZ,2021-12,80+yr,1298.0,447526.0,684.206057301699,TESSy COVID-19
Czechia,CZ,2021-13,80+yr,1030.0,447526.0,520.193240169286,TESSy COVID-19
Czechia,CZ,2021-14,80+yr,715.0,447526.0,389.921479422425,TESSy COVID-19
Czechia,CZ,2021-15,80+yr,542.0,447526.0,280.87753560687,TESSy COVID-19
Czechia,CZ,2021-16,80+yr,424.0,447526.0,215.853380585709,TESSy COVID-19
Czechia,CZ,2021-17,80+yr,368.0,447526.0,176.972957995737,TESSy COVID-19
Czechia,CZ,2021-18,80+yr,239.0,447526.0,135.634577655823,TESSy COVID-19
Czechia,CZ,2021-19,80+yr,151.0,447526.0,87.1457747706279,TESSy COVID-19
Czechia,CZ,2021-20,80+yr,146.0,447526.0,66.3648592484012,TESSy COVID-19
Czechia,CZ,2021-21,80+yr,77.0,447526.0,49.8295071124359,TESSy COVID-19
Czechia,CZ,2021-22,80+yr,45.0,447526.0,27.2609859538887,TESSy COVID-19
Czechia,CZ,2021-23,80+yr,34.0,447526.0,17.6526056586656,TESSy COVID-19
Czechia,CZ,2021-24,80+yr,29.0,447526.0,14.0773943860245,TESSy COVID-19
Czechia,CZ,2021-25,80+yr,15.0,447526.0,9.83183099976314,TESSy COVID-19
Czechia,CZ,2021-26,80+yr,14.0,447526.0,6.48007043166207,TESSy COVID-19
Czechia,CZ,2021-27,80+yr,10.0,447526.0,5.36281690896171,TESSy COVID-19
Czechia,CZ,2021-28,80+yr,5.0,447526.0,3.35176056810107,TESSy COVID-19
Czechia,CZ,2021-29,80+yr,12.0,447526.0,3.79866197718121,TESSy COVID-19
Czechia,CZ,2021-30,80+yr,13.0,447526.0,5.58626761350179,TESSy COVID-19
Czechia,CZ,2021-31,80+yr,11.0,447526.0,5.36281690896171,TESSy COVID-19
Czechia,CZ,2021-32,80+yr,9.0,447526.0,4.46901409080143,TESSy COVID-19
Czechia,CZ,2021-33,80+yr,14.0,447526.0,5.13936620442164,TESSy COVID-19
Czechia,CZ,2021-34,80+yr,24.0,447526.0,8.49112677252271,TESSy COVID-19
Czechia,CZ,2021-35,80+yr,40.0,447526.0,14.3008450905646,TESSy COVID-19
Czechia,CZ,2021-36,80+yr,36.0,447526.0,16.9822535450454,TESSy COVID-19
Czechia,CZ,2021-37,80+yr,38.0,447526.0,16.5353521359653,TESSy COVID-19
Czechia,CZ,2021-38,80+yr,62.0,447526.0,22.3450704540071,TESSy COVID-19
Czechia,CZ,2021-39,80+yr,89.0,447526.0,33.7410563855508,TESSy COVID-19
Czechia,CZ,2021-40,80+yr,157.0,447526.0,54.9688733168576,TESSy COVID-19
Czechia,CZ,2021-41,80+yr,227.0,447526.0,85.8050705433874,TESSy COVID-19
Czechia,CZ,2021-42,80+yr,431.0,447526.0,147.030563587367,TESSy COVID-19
Czechia,CZ,2021-43,80+yr,711.0,447526.0,255.180704584762,TESSy COVID-19
Czechia,CZ,2021-44,80+yr,1279.0,447526.0,444.666902034742,TESSy COVID-19
Czechia,CZ,2021-45,80+yr,1661.0,447526.0,656.94507134781,TESSy COVID-19
Czechia,CZ,2021-46,80+yr,2082.0,447526.0,836.375987093487,TESSy COVID-19
Czechia,CZ,2021-47,80+yr,2155.0,447526.0,946.760635136283,TESSy COVID-19
Czechia,CZ,2021-48,80+yr,1934.0,447526.0,913.689930864352,TESSy COVID-19
Czechia,CZ,2021-49,80+yr,1611.0,447526.0,792.132747594553,TESSy COVID-19
Czechia,CZ,2021-50,80+yr,1264.0,447526.0,642.420775552705,TESSy COVID-19
Czechia,CZ,2021-51,80+yr,757.0,447526.0,451.593873875484,TESSy COVID-19
Czechia,CZ,2021-52,80+yr,711.0,447526.0,328.025634264825,TESSy COVID-19
Czechia,CZ,2022-01,80+yr,763.0,447526.0,329.366338492065,TESSy COVID-19
Czechia,CZ,2022-02,80+yr,525.0,447526.0,287.804507447612,TESSy COVID-19
Czechia,CZ,2022-03,80+yr,982.0,447526.0,336.740211741888,TESSy COVID-19
Czechia,CZ,2022-04,80+yr,1913.0,447526.0,646.889789643507,TESSy COVID-19
Czechia,CZ,2022-05,80+yr,2679.0,447526.0,1026.08563524801,TESSy COVID-19
Czechia,CZ,2022-06,80+yr,2980.0,447526.0,1264.50753699226,TESSy COVID-19
Czechia,CZ,2022-07,80+yr,2626.0,447526.0,1252.66464965164,TESSy COVID-19
Czechia,CZ,2022-08,80+yr,1958.0,447526.0,1024.29802961169,TESSy COVID-19
Czechia,CZ,2022-09,80+yr,1622.0,447526.0,799.953522253456,TESSy COVID-19
Czechia,CZ,2022-10,80+yr,1801.0,447526.0,764.871761640664,TESSy COVID-19
Czechia,CZ,2022-11,80+yr,1977.0,447526.0,844.19676175239,TESSy COVID-19
