country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Slovakia,SK,2021-49,GISAID,45020,586,1.3,True,BA.4,0,586.0,0.0
Slovakia,SK,2021-49,GISAID,45020,586,1.3,True,BA.5,0,586.0,0.0
Slovakia,SK,2021-49,GISAID,45020,586,1.3,True,Other,0,586.0,0.0
Slovakia,SK,2021-49,GISAID,45020,586,1.3,True,UNK,0,,
Slovakia,SK,2021-49,GISAID,45020,586,1.3,True,XD,0,586.0,0.0
Slovakia,SK,2021-50,GISAID,31073,173,0.6,True,B.1.1.529,7,172.0,4.1
Slovakia,SK,2021-50,GISAID,31073,173,0.6,True,B.1.617.2,165,172.0,95.9
Slovakia,SK,2021-50,GISAID,31073,173,0.6,True,BA.4,0,172.0,0.0
Slovakia,SK,2021-50,GISAID,31073,173,0.6,True,BA.5,0,172.0,0.0
Slovakia,SK,2021-50,GISAID,31073,173,0.6,True,Other,0,172.0,0.0
Slovakia,SK,2021-50,GISAID,31073,173,0.6,True,UNK,0,,
Slovakia,SK,2021-50,GISAID,31073,173,0.6,True,XD,0,172.0,0.0
Slovakia,SK,2021-51,GISAID,20045,223,1.1,True,B.1.1.529,33,222.0,14.9
Slovakia,SK,2021-51,GISAID,20045,223,1.1,True,B.1.617.2,189,222.0,85.1
Slovakia,SK,2021-51,GISAID,20045,223,1.1,True,BA.4,0,222.0,0.0
Slovakia,SK,2021-51,GISAID,20045,223,1.1,True,BA.5,0,222.0,0.0
Slovakia,SK,2021-51,GISAID,20045,223,1.1,True,Other,0,222.0,0.0
Slovakia,SK,2021-51,GISAID,20045,223,1.1,True,UNK,0,,
Slovakia,SK,2021-51,GISAID,20045,223,1.1,True,XD,0,222.0,0.0
Slovakia,SK,2021-52,GISAID,19867,379,1.9,True,B.1.1.529,66,379.0,17.4
Slovakia,SK,2021-52,GISAID,19867,379,1.9,True,B.1.617.2,313,379.0,82.6
Slovakia,SK,2021-52,GISAID,19867,379,1.9,True,BA.4,0,379.0,0.0
Slovakia,SK,2021-52,GISAID,19867,379,1.9,True,BA.5,0,379.0,0.0
Slovakia,SK,2021-52,GISAID,19867,379,1.9,True,Other,0,379.0,0.0
Slovakia,SK,2021-52,GISAID,19867,379,1.9,True,UNK,0,,
Slovakia,SK,2021-52,GISAID,19867,379,1.9,True,XD,0,379.0,0.0
Slovakia,SK,2022-01,GISAID,18600,588,3.2,True,B.1.1.529,260,588.0,44.2
Slovakia,SK,2022-01,GISAID,18600,588,3.2,True,B.1.617.2,328,588.0,55.8
Slovakia,SK,2022-01,GISAID,18600,588,3.2,True,BA.4,0,588.0,0.0
Slovakia,SK,2022-01,GISAID,18600,588,3.2,True,BA.5,0,588.0,0.0
Slovakia,SK,2022-01,GISAID,18600,588,3.2,True,Other,0,588.0,0.0
Slovakia,SK,2022-01,GISAID,18600,588,3.2,True,UNK,0,,
Slovakia,SK,2022-01,GISAID,18600,588,3.2,True,XD,0,588.0,0.0
Slovakia,SK,2022-02,GISAID,17859,673,3.8,True,B.1.1.529,466,672.0,69.3
Slovakia,SK,2022-02,GISAID,17859,673,3.8,True,B.1.617.2,206,672.0,30.7
Slovakia,SK,2022-02,GISAID,17859,673,3.8,True,BA.4,0,672.0,0.0
Slovakia,SK,2022-02,GISAID,17859,673,3.8,True,BA.5,0,672.0,0.0
Slovakia,SK,2022-02,GISAID,17859,673,3.8,True,Other,0,672.0,0.0
Slovakia,SK,2022-02,GISAID,17859,673,3.8,True,UNK,0,,
Slovakia,SK,2022-02,GISAID,17859,673,3.8,True,XD,0,672.0,0.0
Slovakia,SK,2022-03,GISAID,44181,1066,2.4,True,B.1.1.529,937,1064.0,88.1
Slovakia,SK,2022-03,GISAID,44181,1066,2.4,True,B.1.617.2,127,1064.0,11.9
Slovakia,SK,2022-03,GISAID,44181,1066,2.4,True,BA.4,0,1064.0,0.0
Slovakia,SK,2022-03,GISAID,44181,1066,2.4,True,BA.5,0,1064.0,0.0
Slovakia,SK,2022-03,GISAID,44181,1066,2.4,True,Other,0,1064.0,0.0
Slovakia,SK,2022-03,GISAID,44181,1066,2.4,True,UNK,0,,
Slovakia,SK,2022-03,GISAID,44181,1066,2.4,True,XD,0,1064.0,0.0
Slovakia,SK,2022-04,GISAID,97641,1657,1.7,True,B.1.1.529,1586,1651.0,96.1
Slovakia,SK,2022-04,GISAID,97641,1657,1.7,True,B.1.617.2,65,1651.0,3.9
Slovakia,SK,2022-04,GISAID,97641,1657,1.7,True,BA.4,0,1651.0,0.0
Slovakia,SK,2022-04,GISAID,97641,1657,1.7,True,BA.5,0,1651.0,0.0
Slovakia,SK,2022-04,GISAID,97641,1657,1.7,True,Other,0,1651.0,0.0
Slovakia,SK,2022-04,GISAID,97641,1657,1.7,True,UNK,0,,
Slovakia,SK,2022-04,GISAID,97641,1657,1.7,True,XD,0,1651.0,0.0
Slovakia,SK,2022-05,GISAID,133331,1044,0.8,True,B.1.1.529,1025,1044.0,98.2
Slovakia,SK,2022-05,GISAID,133331,1044,0.8,True,B.1.617.2,19,1044.0,1.8
Slovakia,SK,2022-05,GISAID,133331,1044,0.8,True,BA.4,0,1044.0,0.0
Slovakia,SK,2022-05,GISAID,133331,1044,0.8,True,BA.5,0,1044.0,0.0
Slovakia,SK,2022-05,GISAID,133331,1044,0.8,True,Other,0,1044.0,0.0
Slovakia,SK,2022-05,GISAID,133331,1044,0.8,True,UNK,0,,
Slovakia,SK,2022-05,GISAID,133331,1044,0.8,True,XD,0,1044.0,0.0
Slovakia,SK,2022-06,GISAID,137308,994,0.7,True,B.1.1.529,980,993.0,98.7
Slovakia,SK,2022-06,GISAID,137308,994,0.7,True,B.1.617.2,13,993.0,1.3
Slovakia,SK,2022-06,GISAID,137308,994,0.7,True,BA.4,0,993.0,0.0
Slovakia,SK,2022-06,GISAID,137308,994,0.7,True,BA.5,0,993.0,0.0
Slovakia,SK,2022-06,GISAID,137308,994,0.7,True,Other,0,993.0,0.0
Slovakia,SK,2022-06,GISAID,137308,994,0.7,True,UNK,0,,
Slovakia,SK,2022-06,GISAID,137308,994,0.7,True,XD,0,993.0,0.0
Slovakia,SK,2022-07,GISAID,123670,1632,1.3,True,B.1.1.529,1625,1627.0,99.9
Slovakia,SK,2022-07,GISAID,123670,1632,1.3,True,B.1.617.2,2,1627.0,0.1
Slovakia,SK,2022-07,GISAID,123670,1632,1.3,True,BA.4,0,1627.0,0.0
Slovakia,SK,2022-07,GISAID,123670,1632,1.3,True,BA.5,0,1627.0,0.0
Slovakia,SK,2022-07,GISAID,123670,1632,1.3,True,Other,0,1627.0,0.0
Slovakia,SK,2022-07,GISAID,123670,1632,1.3,True,UNK,0,,
Slovakia,SK,2022-07,GISAID,123670,1632,1.3,True,XD,0,1627.0,0.0
Slovakia,SK,2022-08,GISAID,95706,1223,1.3,True,B.1.1.529,1219,1222.0,99.8
Slovakia,SK,2022-08,GISAID,95706,1223,1.3,True,B.1.617.2,3,1222.0,0.2
Slovakia,SK,2022-08,GISAID,95706,1223,1.3,True,BA.4,0,1222.0,0.0
Slovakia,SK,2022-08,GISAID,95706,1223,1.3,True,BA.5,0,1222.0,0.0
Slovakia,SK,2022-08,GISAID,95706,1223,1.3,True,Other,0,1222.0,0.0
Slovakia,SK,2022-08,GISAID,95706,1223,1.3,True,UNK,0,,
Slovakia,SK,2022-08,GISAID,95706,1223,1.3,True,XD,0,1222.0,0.0
Slovakia,SK,2022-09,GISAID,75101,889,1.2,True,B.1.1.529,887,889.0,99.8
Slovakia,SK,2022-09,GISAID,75101,889,1.2,True,B.1.617.2,2,889.0,0.2
Slovakia,SK,2022-09,GISAID,75101,889,1.2,True,BA.4,0,889.0,0.0
Slovakia,SK,2022-09,GISAID,75101,889,1.2,True,BA.5,0,889.0,0.0
Slovakia,SK,2022-09,GISAID,75101,889,1.2,True,Other,0,889.0,0.0
Slovakia,SK,2022-09,GISAID,75101,889,1.2,True,UNK,0,,
Slovakia,SK,2022-09,GISAID,75101,889,1.2,True,XD,0,889.0,0.0
Slovakia,SK,2022-10,GISAID,71352,938,1.3,True,B.1.1.529,937,937.0,100.0
Slovakia,SK,2022-10,GISAID,71352,938,1.3,True,B.1.617.2,0,937.0,0.0
Slovakia,SK,2022-10,GISAID,71352,938,1.3,True,BA.4,0,937.0,0.0
Slovakia,SK,2022-10,GISAID,71352,938,1.3,True,BA.5,0,937.0,0.0
Slovakia,SK,2022-10,GISAID,71352,938,1.3,True,Other,0,937.0,0.0
Slovakia,SK,2022-10,GISAID,71352,938,1.3,True,UNK,0,,
Slovakia,SK,2022-10,GISAID,71352,938,1.3,True,XD,0,937.0,0.0
Slovakia,SK,2022-11,GISAID,67744,1186,1.8,True,B.1.1.529,1185,1185.0,100.0
Slovakia,SK,2022-11,GISAID,67744,1186,1.8,True,B.1.617.2,0,1185.0,0.0
Slovakia,SK,2022-11,GISAID,67744,1186,1.8,True,BA.4,0,1185.0,0.0
Slovakia,SK,2022-11,GISAID,67744,1186,1.8,True,BA.5,0,1185.0,0.0
Slovakia,SK,2022-11,GISAID,67744,1186,1.8,True,Other,0,1185.0,0.0
Slovakia,SK,2022-11,GISAID,67744,1186,1.8,True,UNK,0,,
Slovakia,SK,2022-11,GISAID,67744,1186,1.8,True,XD,0,1185.0,0.0
Slovakia,SK,2022-12,GISAID,58410,591,1.0,True,B.1.1.529,587,588.0,99.8
Slovakia,SK,2022-12,GISAID,58410,591,1.0,True,B.1.617.2,0,588.0,0.0
Slovakia,SK,2022-12,GISAID,58410,591,1.0,True,BA.4,0,588.0,0.0
Slovakia,SK,2022-12,GISAID,58410,591,1.0,True,BA.5,0,588.0,0.0
Slovakia,SK,2022-12,GISAID,58410,591,1.0,True,Other,0,588.0,0.0
Slovakia,SK,2022-12,GISAID,58410,591,1.0,True,UNK,0,,
Slovakia,SK,2022-12,GISAID,58410,591,1.0,True,XD,1,588.0,0.2
Slovakia,SK,2022-13,GISAID,40642,167,0.4,True,B.1.1.529,164,164.0,100.0
Slovakia,SK,2022-13,GISAID,40642,167,0.4,True,B.1.617.2,0,164.0,0.0
Slovakia,SK,2022-13,GISAID,40642,167,0.4,True,BA.4,0,164.0,0.0
Slovakia,SK,2022-13,GISAID,40642,167,0.4,True,BA.5,0,164.0,0.0
Slovakia,SK,2022-13,GISAID,40642,167,0.4,True,Other,0,164.0,0.0
Slovakia,SK,2022-13,GISAID,40642,167,0.4,True,UNK,0,,
Slovakia,SK,2022-13,GISAID,40642,167,0.4,True,XD,0,164.0,0.0
Slovakia,SK,2020-28,TESSy,128,1,0.8,True,B.1.1.7,1,1.0,100.0
Slovakia,SK,2020-37,TESSy,949,2,0.2,True,B.1.1.7,2,2.0,100.0
Slovakia,SK,2020-40,TESSy,4192,3,0.1,True,B.1.1.7,3,3.0,100.0
Slovakia,SK,2020-41,TESSy,6971,2,0.0,True,B.1.1.7,2,2.0,100.0
Slovakia,SK,2020-42,TESSy,10346,1,0.0,True,B.1.1.7,1,1.0,100.0
Slovakia,SK,2020-43,TESSy,14514,3,0.0,True,B.1.1.7,3,3.0,100.0
Slovakia,SK,2020-44,TESSy,17641,2,0.0,True,B.1.1.7,2,2.0,100.0
Slovakia,SK,2020-45,TESSy,13782,2,0.0,True,B.1.1.7,2,2.0,100.0
Slovakia,SK,2020-46,TESSy,11283,1,0.0,True,B.1.1.7,1,1.0,100.0
Slovakia,SK,2020-47,TESSy,11041,2,0.0,True,B.1.1.7,2,2.0,100.0
Slovakia,SK,2020-48,TESSy,13597,2,0.0,True,B.1.1.7,2,2.0,100.0
Slovakia,SK,2020-49,TESSy,17558,2,0.0,True,B.1.1.7,2,2.0,100.0
Slovakia,SK,2020-51,TESSy,39532,4,0.0,True,B.1.1.7,4,4.0,100.0
Slovakia,SK,2020-52,TESSy,30202,2,0.0,True,B.1.1.7,2,2.0,100.0
Slovakia,SK,2020-53,TESSy,42813,4,0.0,True,B.1.1.7,4,4.0,100.0
Slovakia,SK,2021-01,TESSy,43333,24,0.1,True,B.1.1.7,23,24.0,95.8
Slovakia,SK,2021-01,TESSy,43333,24,0.1,True,B.1.617.2,1,24.0,4.2
Slovakia,SK,2021-02,TESSy,29852,11,0.0,True,B.1.1.7,11,11.0,100.0
Slovakia,SK,2021-03,TESSy,38064,58,0.2,True,B.1.1.7,58,58.0,100.0
Slovakia,SK,2021-04,TESSy,31668,91,0.3,True,B.1.1.7,91,91.0,100.0
Slovakia,SK,2021-05,TESSy,36328,1348,3.7,True,B.1.1.7,1347,1348.0,99.9
Slovakia,SK,2021-05,TESSy,36328,1348,3.7,True,B.1.617.2,1,1348.0,0.1
Slovakia,SK,2021-06,TESSy,34040,108,0.3,True,B.1.1.7,103,108.0,95.4
Slovakia,SK,2021-06,TESSy,34040,108,0.3,True,B.1.351,5,108.0,4.6
Slovakia,SK,2021-07,TESSy,36362,1593,4.4,True,B.1.1.7,1591,1593.0,99.9
Slovakia,SK,2021-07,TESSy,36362,1593,4.4,True,B.1.351,1,1593.0,0.1
Slovakia,SK,2021-07,TESSy,36362,1593,4.4,True,Other,1,1593.0,0.1
Slovakia,SK,2021-08,TESSy,37107,165,0.4,True,B.1.1.7,158,165.0,95.8
Slovakia,SK,2021-08,TESSy,37107,165,0.4,True,B.1.351,6,165.0,3.6
Slovakia,SK,2021-08,TESSy,37107,165,0.4,True,Other,1,165.0,0.6
Slovakia,SK,2021-09,TESSy,33376,1953,5.9,True,B.1.1.7,1938,1953.0,99.2
Slovakia,SK,2021-09,TESSy,33376,1953,5.9,True,B.1.351,3,1953.0,0.2
Slovakia,SK,2021-09,TESSy,33376,1953,5.9,True,Other,12,1953.0,0.6
Slovakia,SK,2021-10,TESSy,28424,219,0.8,True,B.1.1.7,216,219.0,98.6
Slovakia,SK,2021-10,TESSy,28424,219,0.8,True,B.1.351,1,219.0,0.5
Slovakia,SK,2021-10,TESSy,28424,219,0.8,True,Other,2,219.0,0.9
Slovakia,SK,2021-11,TESSy,23494,1635,7.0,True,B.1.1.7,1633,1635.0,99.9
Slovakia,SK,2021-11,TESSy,23494,1635,7.0,True,B.1.617.2,1,1635.0,0.1
Slovakia,SK,2021-11,TESSy,23494,1635,7.0,True,Other,1,1635.0,0.1
Slovakia,SK,2021-12,TESSy,19076,276,1.4,True,B.1.1.7,276,276.0,100.0
Slovakia,SK,2021-13,TESSy,14830,295,2.0,True,B.1.1.7,293,295.0,99.3
Slovakia,SK,2021-13,TESSy,14830,295,2.0,True,Other,2,295.0,0.7
Slovakia,SK,2021-14,TESSy,11766,318,2.7,True,B.1.1.7,316,318.0,99.4
Slovakia,SK,2021-14,TESSy,11766,318,2.7,True,B.1.351,1,318.0,0.3
Slovakia,SK,2021-14,TESSy,11766,318,2.7,True,B.1.617.2,1,318.0,0.3
Slovakia,SK,2021-15,TESSy,9772,223,2.3,True,B.1.1.7,218,223.0,97.8
Slovakia,SK,2021-15,TESSy,9772,223,2.3,True,B.1.351,5,223.0,2.2
Slovakia,SK,2021-16,TESSy,8316,196,2.4,True,B.1.1.7,193,196.0,98.5
Slovakia,SK,2021-16,TESSy,8316,196,2.4,True,B.1.351,2,196.0,1.0
Slovakia,SK,2021-16,TESSy,8316,196,2.4,True,B.1.617.1,1,196.0,0.5
Slovakia,SK,2021-17,TESSy,6856,161,2.3,True,B.1.1.7,160,161.0,99.4
Slovakia,SK,2021-17,TESSy,6856,161,2.3,True,B.1.617.2,1,161.0,0.6
Slovakia,SK,2021-18,TESSy,4962,157,3.2,True,B.1.1.7,156,157.0,99.4
Slovakia,SK,2021-18,TESSy,4962,157,3.2,True,B.1.351,1,157.0,0.6
Slovakia,SK,2021-19,TESSy,3737,191,5.1,True,B.1.1.7,190,191.0,99.5
Slovakia,SK,2021-19,TESSy,3737,191,5.1,True,Other,1,191.0,0.5
Slovakia,SK,2021-20,TESSy,2446,386,15.8,True,B.1.1.7,384,386.0,99.5
Slovakia,SK,2021-20,TESSy,2446,386,15.8,True,Other,2,386.0,0.5
Slovakia,SK,2021-21,TESSy,1878,236,12.6,True,B.1.1.7,229,236.0,97.0
Slovakia,SK,2021-21,TESSy,1878,236,12.6,True,B.1.351,2,236.0,0.8
Slovakia,SK,2021-21,TESSy,1878,236,12.6,True,B.1.621,4,236.0,1.7
Slovakia,SK,2021-21,TESSy,1878,236,12.6,True,Other,1,236.0,0.4
Slovakia,SK,2021-22,TESSy,1434,215,15.0,True,B.1.1.7,209,215.0,97.2
Slovakia,SK,2021-22,TESSy,1434,215,15.0,True,B.1.617.2,4,215.0,1.9
Slovakia,SK,2021-22,TESSy,1434,215,15.0,True,Other,2,215.0,0.9
Slovakia,SK,2021-23,TESSy,1002,187,18.7,True,B.1.1.7,179,187.0,95.7
Slovakia,SK,2021-23,TESSy,1002,187,18.7,True,B.1.351,2,187.0,1.1
Slovakia,SK,2021-23,TESSy,1002,187,18.7,True,B.1.617.2,5,187.0,2.7
Slovakia,SK,2021-23,TESSy,1002,187,18.7,True,Other,1,187.0,0.5
Slovakia,SK,2021-24,TESSy,530,113,21.3,True,B.1.1.7,107,113.0,94.7
Slovakia,SK,2021-24,TESSy,530,113,21.3,True,B.1.617.2,5,113.0,4.4
Slovakia,SK,2021-24,TESSy,530,113,21.3,True,Other,1,113.0,0.9
Slovakia,SK,2021-25,TESSy,391,96,24.6,True,B.1.1.7,69,96.0,71.9
Slovakia,SK,2021-25,TESSy,391,96,24.6,True,B.1.1.7+E484K,1,96.0,1.0
Slovakia,SK,2021-25,TESSy,391,96,24.6,True,B.1.617.2,24,96.0,25.0
Slovakia,SK,2021-25,TESSy,391,96,24.6,True,Other,2,96.0,2.1
Slovakia,SK,2021-26,TESSy,229,75,32.8,True,B.1.1.7,42,75.0,56.0
Slovakia,SK,2021-26,TESSy,229,75,32.8,True,B.1.351,1,75.0,1.3
Slovakia,SK,2021-26,TESSy,229,75,32.8,True,B.1.617.2,32,75.0,42.7
Slovakia,SK,2021-27,TESSy,234,112,47.9,True,B.1.1.7,30,112.0,26.8
Slovakia,SK,2021-27,TESSy,234,112,47.9,True,B.1.617.2,80,112.0,71.4
Slovakia,SK,2021-27,TESSy,234,112,47.9,True,Other,2,112.0,1.8
Slovakia,SK,2021-28,TESSy,215,113,52.6,True,B.1.1.7,15,113.0,13.3
Slovakia,SK,2021-28,TESSy,215,113,52.6,True,B.1.617.2,97,113.0,85.8
Slovakia,SK,2021-28,TESSy,215,113,52.6,True,B.1.621,1,113.0,0.9
Slovakia,SK,2021-29,TESSy,318,179,56.3,True,B.1.1.7,5,179.0,2.8
Slovakia,SK,2021-29,TESSy,318,179,56.3,True,B.1.617.2,174,179.0,97.2
Slovakia,SK,2021-30,TESSy,418,206,49.3,True,B.1.1.7,3,206.0,1.5
Slovakia,SK,2021-30,TESSy,418,206,49.3,True,B.1.617.1,1,206.0,0.5
Slovakia,SK,2021-30,TESSy,418,206,49.3,True,B.1.617.2,202,206.0,98.1
Slovakia,SK,2021-31,TESSy,422,181,42.9,True,B.1.617.2,181,181.0,100.0
Slovakia,SK,2021-32,TESSy,568,293,51.6,True,B.1.1.7,1,293.0,0.3
Slovakia,SK,2021-32,TESSy,568,293,51.6,True,B.1.617.2,292,293.0,99.7
Slovakia,SK,2021-33,TESSy,677,322,47.6,True,B.1.1.7,2,322.0,0.6
Slovakia,SK,2021-33,TESSy,677,322,47.6,True,B.1.617.1,6,322.0,1.9
Slovakia,SK,2021-33,TESSy,677,322,47.6,True,B.1.617.2,314,322.0,97.5
Slovakia,SK,2021-34,TESSy,821,416,50.7,True,B.1.1.7,1,416.0,0.2
Slovakia,SK,2021-34,TESSy,821,416,50.7,True,B.1.617.1,1,416.0,0.2
Slovakia,SK,2021-34,TESSy,821,416,50.7,True,B.1.617.2,413,416.0,99.3
Slovakia,SK,2021-34,TESSy,821,416,50.7,True,Other,1,416.0,0.2
Slovakia,SK,2021-35,TESSy,1710,551,32.2,True,B.1.1.7,2,551.0,0.4
Slovakia,SK,2021-35,TESSy,1710,551,32.2,True,B.1.617.1,3,551.0,0.5
Slovakia,SK,2021-35,TESSy,1710,551,32.2,True,B.1.617.2,546,551.0,99.1
Slovakia,SK,2021-36,TESSy,3070,791,25.8,True,B.1.617.1,6,791.0,0.8
Slovakia,SK,2021-36,TESSy,3070,791,25.8,True,B.1.617.2,784,791.0,99.1
Slovakia,SK,2021-36,TESSy,3070,791,25.8,True,Other,1,791.0,0.1
Slovakia,SK,2021-37,TESSy,4925,668,13.6,True,B.1.617.1,1,668.0,0.1
Slovakia,SK,2021-37,TESSy,4925,668,13.6,True,B.1.617.2,666,668.0,99.7
Slovakia,SK,2021-37,TESSy,4925,668,13.6,True,SGTF,1,668.0,0.1
Slovakia,SK,2021-38,TESSy,6561,389,5.9,True,B.1.617.2,389,389.0,100.0
Slovakia,SK,2021-39,TESSy,8762,558,6.4,True,B.1.617.2,557,558.0,99.8
Slovakia,SK,2021-39,TESSy,8762,558,6.4,True,Other,1,558.0,0.2
Slovakia,SK,2021-40,TESSy,10946,713,6.5,True,B.1.1.7,1,713.0,0.1
Slovakia,SK,2021-40,TESSy,10946,713,6.5,True,B.1.617.2,712,713.0,99.9
Slovakia,SK,2021-41,TESSy,13445,879,6.5,True,B.1.617.2,877,879.0,99.8
Slovakia,SK,2021-41,TESSy,13445,879,6.5,True,Other,2,879.0,0.2
Slovakia,SK,2021-42,TESSy,22467,755,3.4,True,B.1.617.2,753,755.0,99.7
Slovakia,SK,2021-42,TESSy,22467,755,3.4,True,Other,2,755.0,0.3
Slovakia,SK,2021-43,TESSy,32843,936,2.8,True,B.1.1.7,3,936.0,0.3
Slovakia,SK,2021-43,TESSy,32843,936,2.8,True,B.1.617.2,929,936.0,99.3
Slovakia,SK,2021-43,TESSy,32843,936,2.8,True,B.1.617.3,1,936.0,0.1
Slovakia,SK,2021-43,TESSy,32843,936,2.8,True,Other,3,936.0,0.3
Slovakia,SK,2021-44,TESSy,43159,1229,2.8,True,B.1.617.2,1225,1229.0,99.7
Slovakia,SK,2021-44,TESSy,43159,1229,2.8,True,Other,4,1229.0,0.3
Slovakia,SK,2021-45,TESSy,51408,983,1.9,True,B.1.617.2,983,983.0,100.0
Slovakia,SK,2021-46,TESSy,62321,716,1.1,True,B.1.617.2,714,716.0,99.7
Slovakia,SK,2021-46,TESSy,62321,716,1.1,True,Other,2,716.0,0.3
Slovakia,SK,2021-47,TESSy,64210,702,1.1,True,B.1.617.2,695,702.0,99.0
Slovakia,SK,2021-47,TESSy,64210,702,1.1,True,Other,7,702.0,1.0
Slovakia,SK,2021-48,TESSy,61307,1175,1.9,True,B.1.1.529,12,1175.0,1.0
Slovakia,SK,2021-48,TESSy,61307,1175,1.9,True,B.1.617.2,1152,1175.0,98.0
Slovakia,SK,2021-48,TESSy,61307,1175,1.9,True,Other,11,1175.0,0.9
Slovakia,SK,2021-49,TESSy,45020,643,1.4,True,B.1.1.529,11,643.0,1.7
Slovakia,SK,2021-49,TESSy,45020,643,1.4,True,B.1.617.2,630,643.0,98.0
Slovakia,SK,2021-49,TESSy,45020,643,1.4,True,Other,2,643.0,0.3
Slovakia,SK,2021-50,TESSy,31073,218,0.7,True,B.1.1.529,27,218.0,12.4
Slovakia,SK,2021-50,TESSy,31073,218,0.7,True,B.1.617.2,191,218.0,87.6
Slovakia,SK,2021-51,TESSy,20045,262,1.3,True,B.1.1.529,38,262.0,14.5
Slovakia,SK,2021-51,TESSy,20045,262,1.3,True,B.1.617.2,224,262.0,85.5
Slovakia,SK,2021-52,TESSy,19867,511,2.6,True,B.1.1.529,103,511.0,20.2
Slovakia,SK,2021-52,TESSy,19867,511,2.6,True,B.1.617.2,402,511.0,78.7
Slovakia,SK,2021-52,TESSy,19867,511,2.6,True,Other,6,511.0,1.2
Slovakia,SK,2022-01,TESSy,18600,791,4.3,True,B.1.1.529,371,791.0,46.9
Slovakia,SK,2022-01,TESSy,18600,791,4.3,True,B.1.617.2,414,791.0,52.3
Slovakia,SK,2022-01,TESSy,18600,791,4.3,True,Other,6,791.0,0.8
Slovakia,SK,2022-02,TESSy,17859,849,4.8,True,B.1.1.529,561,849.0,66.1
Slovakia,SK,2022-02,TESSy,17859,849,4.8,True,B.1.617.2,288,849.0,33.9
Slovakia,SK,2022-03,TESSy,44181,1086,2.5,True,B.1.1.529,976,1086.0,89.9
Slovakia,SK,2022-03,TESSy,44181,1086,2.5,True,B.1.617.2,107,1086.0,9.9
Slovakia,SK,2022-03,TESSy,44181,1086,2.5,True,Other,3,1086.0,0.3
Slovakia,SK,2022-04,TESSy,97641,1927,2.0,True,B.1.1.529,1822,1927.0,94.6
Slovakia,SK,2022-04,TESSy,97641,1927,2.0,True,B.1.617.2,104,1927.0,5.4
Slovakia,SK,2022-04,TESSy,97641,1927,2.0,True,Other,1,1927.0,0.1
Slovakia,SK,2022-05,TESSy,133331,1100,0.8,True,B.1.1.529,1088,1100.0,98.9
Slovakia,SK,2022-05,TESSy,133331,1100,0.8,True,B.1.617.2,12,1100.0,1.1
Slovakia,SK,2022-06,TESSy,137308,998,0.7,True,B.1.1.529,991,998.0,99.3
Slovakia,SK,2022-06,TESSy,137308,998,0.7,True,B.1.617.2,7,998.0,0.7
Slovakia,SK,2022-07,TESSy,123670,1623,1.3,True,B.1.1.529,1616,1623.0,99.6
Slovakia,SK,2022-07,TESSy,123670,1623,1.3,True,B.1.617.2,7,1623.0,0.4
Slovakia,SK,2022-08,TESSy,95706,1324,1.4,True,B.1.1.529,1323,1324.0,99.9
Slovakia,SK,2022-08,TESSy,95706,1324,1.4,True,B.1.617.2,1,1324.0,0.1
Slovakia,SK,2022-09,TESSy,75101,1126,1.5,True,B.1.1.529,1122,1126.0,99.6
Slovakia,SK,2022-09,TESSy,75101,1126,1.5,True,B.1.617.2,4,1126.0,0.4
Slovakia,SK,2022-10,TESSy,71352,1050,1.5,True,B.1.1.529,1050,1050.0,100.0
Slovakia,SK,2022-11,TESSy,67744,540,0.8,True,B.1.1.529,540,540.0,100.0
Slovakia,SK,2022-12,TESSy,58410,171,0.3,True,B.1.1.529,171,171.0,100.0
Slovakia,SK,2022-13,TESSy,40642,18,0.0,True,B.1.1.529,18,18.0,100.0
Slovenia,SI,2020-01,GISAID,0,0,,True,B.1.1.529,0,0.0,
Slovenia,SI,2020-01,GISAID,0,0,,True,B.1.617.2,0,0.0,
Slovenia,SI,2020-01,GISAID,0,0,,True,BA.4,0,0.0,
Slovenia,SI,2020-01,GISAID,0,0,,True,BA.5,0,0.0,
Slovenia,SI,2020-01,GISAID,0,0,,True,Other,0,0.0,
Slovenia,SI,2020-01,GISAID,0,0,,True,UNK,0,,
Slovenia,SI,2020-01,GISAID,0,0,,True,XD,0,0.0,
Slovenia,SI,2020-02,GISAID,0,0,,True,B.1.1.529,0,0.0,
Slovenia,SI,2020-02,GISAID,0,0,,True,B.1.617.2,0,0.0,
Slovenia,SI,2020-02,GISAID,0,0,,True,BA.4,0,0.0,
Slovenia,SI,2020-02,GISAID,0,0,,True,BA.5,0,0.0,
Slovenia,SI,2020-02,GISAID,0,0,,True,Other,0,0.0,
Slovenia,SI,2020-02,GISAID,0,0,,True,UNK,0,,
Slovenia,SI,2020-02,GISAID,0,0,,True,XD,0,0.0,
Slovenia,SI,2020-03,GISAID,0,0,,True,B.1.1.529,0,0.0,
Slovenia,SI,2020-03,GISAID,0,0,,True,B.1.617.2,0,0.0,
Slovenia,SI,2020-03,GISAID,0,0,,True,BA.4,0,0.0,
Slovenia,SI,2020-03,GISAID,0,0,,True,BA.5,0,0.0,
Slovenia,SI,2020-03,GISAID,0,0,,True,Other,0,0.0,
Slovenia,SI,2020-03,GISAID,0,0,,True,UNK,0,,
